extract_date,specimen_date,Number_tested,Number_confirmed,Number_hospitalized,Number_deaths
03/11/2021,01/06/2020,10,0,0,0
03/11/2021,08/19/2020,17815,1121,95,9
03/11/2021,06/15/2020,18846,1282,173,32
03/11/2021,06/11/2020,13765,944,125,20
03/12/2021,01/09/2021,13156,2270,165,31
03/12/2021,11/21/2020,14011,1396,120,13
03/12/2021,09/11/2020,16891,1051,81,13
03/12/2021,03/07/2021,6141,741,68,1
03/12/2021,01/14/2021,21389,3152,265,40
03/11/2021,04/06/2020,10951,6698,1947,873
03/11/2021,04/09/2020,9261,5353,1491,630
03/12/2021,01/11/2021,23714,3367,275,48
03/11/2021,10/02/2020,17085,1246,104,23
03/11/2021,11/02/2020,19897,1445,111,21
03/11/2021,08/14/2020,15929,1043,92,16
03/11/2021,01/21/2020,5,1,0,0
03/11/2021,04/01/2020,8482,5717,1755,798
03/12/2021,08/16/2020,6685,480,59,2
03/11/2021,09/20/2020,5707,380,52,8
03/12/2021,02/28/2021,6600,903,110,4
03/11/2021,05/28/2020,15615,1364,173,41
03/11/2021,12/03/2020,20140,2435,186,35
03/12/2021,02/18/2021,8405,952,137,16
03/11/2021,02/10/2021,15859,1917,160,16
03/11/2021,01/29/2021,16005,1994,221,45
03/12/2021,06/26/2020,18085,1220,115,26
03/11/2021,10/22/2020,16542,1216,119,24
03/12/2021,02/16/2021,14438,1792,155,24
03/11/2021,09/30/2020,15035,1187,102,17
03/12/2021,02/24/2020,1,1,0,0
03/11/2021,01/09/2021,13155,2265,165,31
03/11/2021,06/07/2020,7115,573,104,15
03/12/2021,10/12/2020,15155,1103,101,17
03/11/2021,05/21/2020,19745,2570,222,54
03/12/2021,11/27/2020,16233,1984,158,31
03/12/2021,07/07/2020,20063,1480,148,20
03/11/2021,11/28/2020,11423,1527,133,26
03/12/2021,01/03/2021,10947,1974,188,33
03/12/2021,11/30/2020,20410,2354,185,30
03/11/2021,04/14/2020,9440,4521,1155,442
03/12/2021,12/13/2020,10021,1551,144,31
03/11/2021,08/12/2020,15888,1107,83,13
03/12/2021,10/10/2020,9136,612,71,14
03/11/2021,10/30/2020,15322,1091,101,18
03/11/2021,07/29/2020,15768,1095,104,13
03/11/2021,03/01/2020,4,1,0,0
03/12/2021,02/22/2020,1,0,0,0
03/11/2021,05/05/2020,11265,2103,298,102
03/12/2021,10/29/2020,14626,1067,75,21
03/11/2021,05/17/2020,6043,646,108,23
03/12/2021,02/15/2021,10954,1482,174,23
03/12/2021,10/14/2020,16700,1130,101,17
03/12/2021,01/07/2020,24,5,0,0
03/11/2021,07/08/2020,19818,1459,119,17
03/12/2021,02/20/2020,15,1,0,0
03/12/2021,11/08/2020,7299,900,83,13
03/12/2021,06/19/2020,16285,1121,112,17
03/12/2021,05/20/2020,20558,2540,191,43
03/12/2021,04/20/2020,11463,4282,740,284
03/12/2021,01/27/2021,18407,2534,236,37
03/12/2021,11/11/2020,15986,1609,119,21
03/11/2021,05/23/2020,9671,1005,104,21
03/12/2021,07/16/2020,18560,1304,103,21
03/12/2021,04/06/2020,10951,6700,1947,873
03/11/2021,08/13/2020,15445,1072,97,15
03/11/2021,06/27/2020,10749,752,88,13
03/12/2021,01/06/2020,10,0,0,0
03/11/2021,12/07/2020,22547,2764,184,31
03/12/2021,03/14/2020,1708,751,243,79
03/12/2021,05/05/2020,11264,2111,298,103
03/11/2021,03/04/2021,12838,1270,91,1
03/11/2021,11/26/2020,4210,620,94,23
03/12/2021,07/04/2020,5347,357,49,2
03/11/2021,10/17/2020,7794,611,75,16
03/12/2021,01/31/2021,9449,1530,161,35
03/11/2021,11/14/2020,10991,1175,106,20
03/12/2021,02/01/2021,3591,490,119,23
03/12/2021,05/24/2020,9692,992,115,16
03/12/2021,02/26/2020,1,0,0,0
03/12/2021,04/04/2020,6279,4040,1414,593
03/12/2021,12/12/2020,12160,1739,150,24
03/13/2021,12/14/2020,22144,2685,225,39
03/13/2021,09/21/2020,17616,1259,116,15
03/13/2021,09/02/2020,18517,1273,100,20
03/13/2021,10/30/2020,15322,1096,102,18
03/13/2021,07/18/2020,9451,684,90,13
03/13/2021,01/24/2020,1,1,0,0
03/13/2021,08/22/2020,8089,539,48,7
03/13/2021,04/20/2020,11463,4283,742,284
03/13/2021,02/29/2020,2,1,0,0
03/13/2021,12/02/2020,20396,2496,185,38
03/13/2021,05/09/2020,5343,941,169,44
03/13/2021,06/27/2020,10749,755,88,13
03/13/2021,10/20/2020,17431,1253,108,11
03/13/2021,06/04/2020,14786,1213,168,35
03/13/2021,04/12/2020,5768,3067,975,416
03/13/2021,11/18/2020,21540,1956,128,26
03/13/2021,02/20/2020,15,1,0,0
03/13/2021,11/16/2020,22033,2075,153,22
03/13/2021,04/02/2020,9403,6051,1866,770
03/13/2021,02/09/2021,16227,1917,205,36
03/13/2021,09/11/2020,16891,1057,81,13
03/13/2021,06/18/2020,17785,1178,139,19
03/13/2021,05/01/2020,10271,2421,347,110
03/13/2021,09/24/2020,14782,1063,97,25
03/13/2021,11/06/2020,16263,1388,103,24
03/13/2021,07/08/2020,19818,1467,122,17
03/13/2021,09/13/2020,7098,536,44,6
03/13/2021,01/15/2021,19997,2791,241,42
03/13/2021,03/05/2020,63,9,5,2
03/13/2021,12/07/2020,22550,2783,184,31
03/13/2021,05/18/2020,16448,1938,221,41
03/13/2021,01/29/2020,1,0,0,0
03/13/2021,12/12/2020,12160,1742,150,24
03/13/2021,08/30/2020,6842,468,59,10
03/13/2021,04/22/2020,11382,3990,614,223
03/13/2021,03/04/2021,12901,1316,99,3
03/13/2021,12/23/2020,19376,2585,205,44
03/13/2021,12/01/2020,20701,2596,187,36
03/13/2021,02/05/2021,15801,2167,218,32
03/13/2021,01/30/2020,1,0,0,0
03/13/2021,03/07/2020,67,15,7,3
03/13/2021,11/15/2020,8680,897,77,16
03/13/2021,10/02/2020,17084,1250,105,23
03/13/2021,02/08/2021,17406,2304,204,26
03/13/2021,09/04/2020,18769,1187,105,21
03/13/2021,09/12/2020,8652,603,48,8
03/13/2021,02/15/2021,10953,1484,175,24
03/13/2021,10/24/2020,7525,624,72,11
03/13/2021,07/30/2020,15538,1028,109,13
03/13/2021,02/14/2021,6427,944,138,19
03/13/2021,07/21/2020,18053,1257,112,18
03/13/2021,07/01/2020,19435,1410,135,22
03/13/2021,05/22/2020,20053,2335,221,55
03/13/2021,10/23/2020,16826,1188,97,20
03/13/2021,02/28/2021,6604,908,113,5
03/13/2021,07/16/2020,18560,1307,103,21
03/13/2021,01/27/2020,2,1,0,0
03/13/2021,05/02/2020,5885,1376,231,67
03/13/2021,06/24/2020,17794,1241,120,26
03/13/2021,08/27/2020,15562,1044,85,19
03/13/2021,01/22/2020,4,1,0,0
03/13/2021,12/31/2020,13828,2134,192,39
03/13/2021,01/13/2020,4,0,0,0
03/13/2021,04/18/2020,6571,2475,609,214
03/13/2021,12/18/2020,18677,2407,180,29
03/13/2021,11/26/2020,4210,623,95,23
03/13/2021,03/20/2020,7820,4453,983,308
03/13/2021,02/23/2021,14549,1655,147,13
03/13/2021,03/19/2020,7754,4182,889,287
03/13/2021,01/09/2020,8,2,0,0
03/13/2021,01/16/2020,1,0,0,0
03/13/2021,03/05/2021,13098,1281,83,4
03/13/2021,10/26/2020,17783,1320,104,15
03/13/2021,07/02/2020,19269,1390,126,23
03/13/2021,10/09/2020,17024,1153,101,16
03/13/2021,02/10/2020,2,1,0,0
03/13/2021,06/23/2020,19140,1281,120,20
03/13/2021,05/12/2020,15040,2119,253,64
03/13/2021,01/26/2021,18313,2575,196,32
03/13/2021,06/03/2020,15082,1289,196,62
03/13/2021,02/19/2021,11582,1470,167,14
03/13/2021,01/18/2020,2,0,0,0
03/13/2021,09/26/2020,9059,609,56,12
03/13/2021,04/14/2020,9441,4520,1155,442
03/13/2021,02/24/2021,14565,1570,161,19
03/13/2021,07/06/2020,20682,1583,181,24
03/13/2021,02/26/2021,15005,1568,144,8
03/13/2021,02/03/2021,17530,2529,229,41
03/13/2021,07/27/2020,17489,1164,109,22
03/13/2021,12/24/2020,13434,2037,174,30
03/13/2021,06/12/2020,15645,1070,137,33
03/13/2021,03/06/2021,7024,951,82,3
03/13/2021,09/05/2020,9061,594,75,14
03/13/2021,05/13/2020,15226,2219,247,93
03/13/2021,08/03/2020,18548,1301,127,17
03/13/2021,03/02/2021,13383,1329,119,4
03/13/2021,07/22/2020,16124,1132,132,19
03/13/2021,04/04/2020,6279,4041,1414,593
03/13/2021,09/28/2020,16571,1055,95,22
03/13/2021,07/28/2020,15338,1118,119,17
03/13/2021,09/25/2020,15190,989,89,19
03/13/2021,10/25/2020,7041,519,57,16
03/13/2021,10/04/2020,8009,578,56,5
03/13/2021,02/08/2020,2,1,0,0
03/13/2021,02/21/2021,6906,1043,114,10
03/13/2021,05/25/2020,9367,1023,127,30
03/13/2021,03/26/2020,7332,5305,1722,666
03/13/2021,07/29/2020,15768,1099,107,13
03/13/2021,01/19/2020,2,1,0,0
03/13/2021,05/16/2020,6675,779,116,21
03/13/2021,11/04/2020,17963,1451,88,14
03/13/2021,06/19/2020,16285,1122,114,17
03/13/2021,01/20/2020,3,1,0,0
03/13/2021,04/25/2020,6160,1856,340,103
03/13/2021,06/06/2020,8638,678,93,17
03/13/2021,08/29/2020,8121,497,48,8
03/13/2021,02/02/2020,3,0,0,0
03/13/2021,03/03/2020,14,4,1,0
03/13/2021,10/29/2020,14626,1071,76,22
03/13/2021,02/16/2020,1,0,0,0
03/13/2021,12/25/2020,3170,656,130,30
03/13/2021,10/16/2020,15889,1086,87,11
03/13/2021,02/07/2021,5301,909,165,28
03/13/2021,10/12/2020,15155,1106,101,18
03/13/2021,09/18/2020,14628,877,91,14
03/13/2021,11/14/2020,10990,1179,107,21
03/13/2021,12/30/2020,19941,3175,219,32
03/13/2021,07/26/2020,6329,471,67,8
03/13/2021,10/22/2020,16542,1225,121,24
03/13/2021,11/05/2020,16770,1489,136,23
03/13/2021,02/03/2020,1,0,0,0
03/13/2021,02/25/2021,16020,1670,153,18
03/13/2021,10/07/2020,18438,1259,105,16
03/13/2021,11/24/2020,21838,2152,145,27
03/13/2021,02/02/2021,8265,1296,199,36
03/13/2021,12/19/2020,12533,1867,174,26
03/13/2021,07/20/2020,18791,1394,144,33
03/13/2021,03/29/2020,4921,3700,1481,552
03/13/2021,03/12/2021,68,8,0,0
03/13/2021,01/05/2021,22804,3675,268,65
03/13/2021,08/15/2020,8647,576,67,12
03/13/2021,08/20/2020,17743,1127,105,13
03/13/2021,05/31/2020,6925,585,89,19
03/13/2021,04/23/2020,10014,3260,523,203
03/13/2021,05/23/2020,9671,1007,104,22
03/13/2021,01/07/2020,24,5,0,0
03/13/2021,11/29/2020,9663,1326,128,24
03/13/2021,02/27/2020,1,0,0,1
03/13/2021,02/25/2020,1,0,0,0
03/13/2021,01/14/2020,2,1,0,0
03/13/2021,09/14/2020,18867,1185,102,22
03/13/2021,11/27/2020,16235,1988,158,31
03/13/2021,05/15/2020,11777,1533,220,54
03/13/2021,06/21/2020,7689,547,91,16
03/13/2021,09/20/2020,5707,388,52,8
03/13/2021,05/14/2020,14234,1947,218,60
03/13/2021,10/28/2020,17023,1167,83,3
03/13/2021,01/03/2020,8,4,0,0
03/13/2021,08/07/2020,15595,1061,108,14
03/13/2021,09/03/2020,19171,1280,90,10
03/13/2021,05/11/2020,13586,1967,257,75
03/13/2021,01/06/2021,23308,3501,239,58
03/13/2021,11/21/2020,14011,1399,120,14
03/13/2021,03/10/2020,469,113,43,13
03/13/2021,11/13/2020,18832,1750,136,19
03/13/2021,06/08/2020,17852,1299,151,31
03/13/2021,09/16/2020,15601,978,94,8
03/13/2021,08/19/2020,17815,1128,97,8
03/13/2021,09/08/2020,19355,1220,107,20
03/13/2021,11/07/2020,8402,815,56,14
03/13/2021,01/24/2021,8850,1526,166,22
03/13/2021,02/22/2021,15506,1702,179,9
03/13/2021,02/11/2021,14131,1691,167,20
03/13/2021,06/20/2020,10244,688,70,14
03/13/2021,10/19/2020,19054,1238,103,16
03/13/2021,12/06/2020,9791,1344,113,20
03/13/2021,02/14/2020,1,0,0,0
03/13/2021,01/31/2020,2,0,0,0
03/13/2021,09/09/2020,18275,1190,88,17
03/13/2021,04/26/2020,4378,1206,328,120
03/13/2021,04/30/2020,10720,2625,334,142
03/13/2021,03/13/2020,2169,791,226,63
03/13/2021,08/23/2020,7121,478,47,9
03/13/2021,07/31/2020,15526,1026,109,22
03/13/2021,04/27/2020,10300,2796,464,148
03/13/2021,05/20/2020,20558,2542,191,43
03/13/2021,01/06/2020,10,0,0,0
03/13/2021,12/26/2020,12222,2236,182,40
03/13/2021,03/14/2020,1708,751,243,79
03/13/2021,08/10/2020,18968,1253,112,14
03/13/2021,03/08/2020,110,30,17,4
03/13/2021,03/01/2021,14909,1621,139,9
03/13/2021,01/16/2021,12368,2078,207,37
03/13/2021,01/11/2020,2,1,0,0
03/13/2021,08/13/2020,15445,1074,97,15
03/13/2021,12/27/2020,10524,1825,167,41
03/13/2021,05/27/2020,16437,1688,180,46
03/13/2021,12/20/2020,10912,1643,133,37
03/13/2021,01/02/2021,13317,2481,192,33
03/13/2021,02/18/2020,1,1,0,0
03/13/2021,01/26/2020,1,0,0,0
03/13/2021,03/31/2020,7968,5701,1888,839
03/13/2021,07/23/2020,15703,1128,111,17
03/13/2021,06/14/2020,7688,504,61,5
03/13/2021,11/22/2020,13091,1207,97,12
03/13/2021,12/21/2020,22001,2878,235,45
03/13/2021,01/09/2021,13155,2272,165,31
03/13/2021,06/02/2020,15709,1330,157,49
03/13/2021,02/04/2020,2,1,0,0
03/13/2021,10/05/2020,21022,1570,122,21
03/13/2021,04/21/2020,9768,3499,653,279
03/13/2021,01/30/2021,9498,1512,154,26
03/13/2021,01/03/2021,10947,1975,188,33
03/13/2021,03/18/2020,6324,3419,735,224
03/13/2021,01/08/2021,22845,3194,251,44
03/13/2021,06/09/2020,16483,1188,143,16
03/13/2021,10/08/2020,17204,1175,100,17
03/13/2021,05/28/2020,15615,1375,174,41
03/13/2021,07/11/2020,9863,751,91,15
03/13/2021,04/29/2020,11853,2900,390,128
03/13/2021,08/17/2020,20143,1362,123,19
03/13/2021,08/04/2020,11361,799,96,16
03/13/2021,01/20/2021,18911,2749,234,46
03/13/2021,04/05/2020,6351,3981,1394,580
03/13/2021,07/03/2020,11715,804,87,11
03/13/2021,02/20/2021,7952,1193,145,14
03/13/2021,09/07/2020,9141,720,53,7
03/13/2021,07/07/2020,20063,1482,148,20
03/13/2021,10/01/2020,14883,1144,92,20
03/13/2021,04/13/2020,6741,3548,1225,473
03/13/2021,02/18/2021,8406,953,136,16
03/13/2021,01/02/2020,9,2,1,0
03/13/2021,08/25/2020,18499,1181,102,13
03/13/2021,05/10/2020,4433,706,151,52
03/13/2021,04/19/2020,6739,2613,567,200
03/13/2021,01/15/2020,2,0,0,0
03/13/2021,08/28/2020,16577,1046,83,13
03/13/2021,09/30/2020,15035,1196,105,18
03/13/2021,04/06/2020,10952,6703,1947,874
03/13/2021,01/05/2020,51,9,0,0
03/13/2021,09/27/2020,6683,527,52,7
03/13/2021,01/08/2020,45,11,2,0
03/13/2021,12/13/2020,10020,1553,144,31
03/13/2021,06/10/2020,15143,1080,145,26
03/13/2021,08/26/2020,17119,1107,88,18
03/13/2021,09/17/2020,16216,1088,92,22
03/13/2021,06/17/2020,17816,1251,137,26
03/13/2021,06/22/2020,19149,1365,156,23
03/13/2021,06/26/2020,18085,1222,117,27
03/13/2021,01/04/2021,24666,3883,261,42
03/13/2021,07/25/2020,8157,555,73,16
03/13/2021,06/01/2020,16908,1517,203,59
03/13/2021,02/27/2021,7640,999,109,3
03/13/2021,01/13/2021,21379,3036,254,49
03/13/2021,04/09/2020,9261,5354,1492,631
03/13/2021,01/21/2021,19766,2685,213,34
03/13/2021,01/14/2021,21389,3155,265,40
03/13/2021,10/31/2020,7214,596,72,12
03/13/2021,11/17/2020,22208,2020,161,27
03/13/2021,09/23/2020,16369,1096,102,20
03/13/2021,01/31/2021,9448,1532,161,36
03/13/2021,04/01/2020,8483,5718,1755,799
03/13/2021,02/26/2020,1,0,0,0
03/13/2021,01/19/2021,21641,2878,253,36
03/13/2021,10/21/2020,17171,1198,89,16
03/13/2021,09/15/2020,18055,1131,103,16
03/13/2021,04/10/2020,7847,4708,1349,560
03/13/2021,06/16/2020,18568,1359,163,25
03/13/2021,03/28/2020,4759,3590,1449,591
03/13/2021,06/15/2020,18854,1284,176,34
03/13/2021,03/15/2020,2364,1188,305,102
03/13/2021,08/12/2020,15888,1118,84,13
03/13/2021,11/19/2020,21381,1938,133,20
03/13/2021,07/24/2020,14597,1060,121,19
03/13/2021,02/17/2021,12967,1628,183,21
03/13/2021,12/10/2020,19568,2451,217,42
03/13/2021,09/29/2020,16055,1316,115,15
03/13/2021,08/16/2020,6685,479,59,2
03/13/2021,07/15/2020,19602,1417,139,20
03/13/2021,05/17/2020,6043,649,108,23
03/13/2021,10/10/2020,9136,612,71,14
03/13/2021,01/18/2021,15459,2597,224,46
03/13/2021,05/06/2020,11679,2049,306,113
03/13/2021,11/02/2020,19897,1456,114,21
03/13/2021,01/23/2020,3,2,1,0
03/13/2021,02/13/2021,8103,1206,158,21
03/13/2021,09/19/2020,6958,423,46,8
03/13/2021,03/02/2020,4,0,0,0
03/13/2021,10/03/2020,9288,655,71,15
03/13/2021,04/17/2020,10216,4016,830,328
03/13/2021,04/03/2020,9585,5993,1828,794
03/13/2021,08/02/2020,6577,469,67,13
03/13/2021,03/16/2020,4955,2458,523,148
03/13/2021,12/04/2020,19166,2363,181,31
03/13/2021,05/03/2020,4608,1023,208,57
03/13/2021,07/10/2020,15040,1143,107,19
03/13/2021,06/05/2020,14533,1141,156,34
03/13/2021,12/29/2020,19406,3340,239,41
03/13/2021,01/01/2021,4027,773,132,34
03/13/2021,06/29/2020,21920,1605,155,30
03/13/2021,08/14/2020,15929,1055,93,16
03/13/2021,11/08/2020,7299,904,84,13
03/13/2021,06/13/2020,9146,624,92,15
03/13/2021,11/11/2020,15986,1610,119,22
03/13/2021,10/11/2020,6705,543,68,12
03/13/2021,05/19/2020,16443,2032,217,61
03/13/2021,11/03/2020,14732,1225,110,17
03/13/2021,03/24/2020,7230,4829,1427,559
03/13/2021,05/24/2020,9692,992,115,16
03/13/2021,11/28/2020,11424,1532,133,26
03/13/2021,12/11/2020,19118,2399,201,38
03/13/2021,06/30/2020,20681,1496,131,20
03/13/2021,07/09/2020,17991,1280,130,24
03/13/2021,01/28/2020,2,1,0,0
03/13/2021,07/14/2020,19178,1468,121,18
03/13/2021,05/04/2020,11063,2158,311,119
03/13/2021,10/27/2020,17061,1217,84,14
03/13/2021,01/10/2021,11461,1891,155,29
03/13/2021,11/01/2020,9984,725,50,8
03/13/2021,01/17/2020,1,0,0,0
03/13/2021,08/24/2020,20003,1211,105,12
03/13/2021,08/09/2020,6866,425,43,7
03/13/2021,07/19/2020,7374,551,62,8
03/13/2021,11/12/2020,19896,1719,121,24
03/13/2021,09/10/2020,15577,1054,99,15
03/13/2021,06/28/2020,9633,672,66,10
03/13/2021,03/08/2021,13824,1324,81,2
03/13/2021,05/30/2020,8368,773,108,23
03/13/2021,03/03/2021,14330,1443,103,2
03/13/2021,12/22/2020,20424,2827,216,36
03/13/2021,01/29/2021,16009,2003,219,47
03/13/2021,02/06/2021,9688,1655,187,32
03/13/2021,03/12/2020,1579,473,118,42
03/13/2021,08/01/2020,8287,602,70,13
03/13/2021,09/06/2020,7375,541,55,6
03/13/2021,06/07/2020,7115,576,104,15
03/13/2021,10/18/2020,6744,612,69,10
03/13/2021,06/11/2020,13765,959,128,20
03/13/2021,01/22/2021,18648,2640,262,47
03/13/2021,10/14/2020,16702,1133,102,17
03/13/2021,06/25/2020,17523,1121,133,25
03/13/2021,02/01/2021,3589,490,119,23
03/13/2021,01/07/2021,22595,3253,248,44
03/13/2021,12/08/2020,21947,2613,206,37
03/13/2021,02/22/2020,1,0,0,0
03/13/2021,08/08/2020,8370,555,69,10
03/13/2021,04/08/2020,10219,5914,1727,786
03/13/2021,03/17/2020,5537,2768,557,176
03/13/2021,12/15/2020,21536,2765,204,50
03/13/2021,03/09/2021,10378,985,58,0
03/13/2021,07/17/2020,18060,1366,146,29
03/13/2021,04/28/2020,11951,3316,427,170
03/13/2021,11/10/2020,19650,1809,133,28
03/13/2021,02/11/2020,2,0,0,0
03/13/2021,01/21/2020,5,1,0,0
03/13/2021,08/31/2020,21805,1401,118,11
03/13/2021,04/15/2020,9894,4272,999,381
03/13/2021,03/11/2021,544,71,0,0
03/13/2021,07/12/2020,8435,680,70,8
03/13/2021,07/13/2020,21404,1626,152,29
03/13/2021,04/16/2020,9563,3915,864,333
03/13/2021,03/06/2020,84,18,4,3
03/13/2021,08/06/2020,15721,1066,98,17
03/13/2021,10/06/2020,19886,1352,109,13
03/13/2021,08/18/2020,19307,1211,89,13
03/13/2021,05/07/2020,11251,1949,268,93
03/13/2021,01/27/2021,18407,2539,236,38
03/13/2021,03/10/2021,4128,352,6,1
03/13/2021,01/17/2021,9731,1658,168,46
03/13/2021,02/12/2021,12696,1671,148,35
03/13/2021,04/24/2020,9594,2954,520,220
03/13/2021,01/23/2021,11003,1890,171,30
03/13/2021,04/11/2020,6952,3894,1096,430
03/13/2021,03/01/2020,4,1,0,0
03/13/2021,05/08/2020,10327,1637,262,79
03/13/2021,03/22/2020,4431,2833,920,310
03/13/2021,05/26/2020,21322,2293,198,55
03/13/2021,10/13/2020,16657,1156,105,15
03/13/2021,01/25/2021,20741,3005,239,49
03/13/2021,09/22/2020,16673,1036,85,9
03/13/2021,01/12/2021,21266,3086,259,60
03/13/2021,02/19/2020,1,0,0,0
03/13/2021,03/21/2020,4774,2854,832,296
03/13/2021,02/13/2020,1,0,0,0
03/13/2021,05/21/2020,19746,2581,227,55
03/13/2021,03/09/2020,401,86,36,18
03/13/2021,12/03/2020,20143,2449,187,35
03/13/2021,01/28/2021,18156,2492,222,49
03/13/2021,03/23/2020,5670,3849,1228,425
03/13/2021,12/28/2020,20594,3392,245,51
03/13/2021,10/17/2020,7794,611,76,17
03/13/2021,11/25/2020,19756,2252,162,28
03/13/2021,01/12/2020,2,0,0,0
03/13/2021,02/05/2020,1,0,0,0
03/13/2021,02/10/2021,15864,1925,160,17
03/13/2021,04/07/2020,10594,6336,1761,787
03/13/2021,08/21/2020,17481,1099,113,16
03/13/2021,01/25/2020,4,1,0,0
03/13/2021,11/23/2020,24245,2444,186,25
03/13/2021,03/27/2020,7462,5372,1732,691
03/13/2021,02/04/2021,16987,2455,257,43
03/13/2021,03/25/2020,7647,5194,1549,582
03/13/2021,12/17/2020,10420,1339,136,27
03/13/2021,11/30/2020,20410,2355,186,30
03/13/2021,12/16/2020,17897,2208,164,35
03/13/2021,03/30/2020,8585,6304,1954,820
03/13/2021,03/11/2020,801,237,75,33
03/13/2021,01/11/2021,23716,3373,275,48
03/13/2021,12/09/2020,19748,2464,206,41
03/13/2021,02/24/2020,1,1,0,0
03/13/2021,07/05/2020,8191,569,65,6
03/13/2021,11/20/2020,21748,1914,150,25
03/13/2021,02/16/2021,14438,1795,154,24
03/13/2021,11/09/2020,19558,1818,134,24
03/13/2021,05/05/2020,11264,2112,300,103
03/13/2021,07/04/2020,5347,358,49,2
03/13/2021,08/11/2020,16397,1029,85,7
03/13/2021,12/05/2020,11391,1592,145,27
03/13/2021,10/15/2020,17694,1197,123,21
03/13/2021,08/05/2020,15610,1039,103,11
03/13/2021,01/04/2020,30,4,1,0
03/13/2021,09/01/2020,19261,1300,84,12
03/13/2021,03/07/2021,6153,758,68,1
03/13/2021,05/29/2020,15028,1329,168,41
03/13/2021,03/04/2020,35,9,6,2
03/14/2021,09/05/2020,9061,598,75,14
03/14/2021,08/03/2020,18548,1306,127,17
03/14/2021,05/12/2020,15040,2119,254,64
03/14/2021,03/07/2020,67,15,7,3
03/14/2021,08/09/2020,6866,426,43,7
03/14/2021,01/28/2020,2,1,0,0
03/14/2021,01/25/2020,4,1,0,0
03/14/2021,08/06/2020,15721,1073,99,17
03/14/2021,01/18/2020,2,0,0,0
03/14/2021,02/20/2021,7956,1198,146,15
03/14/2021,02/13/2020,1,0,0,0
03/14/2021,07/25/2020,8157,555,73,16
03/14/2021,04/20/2020,11463,4288,743,284
03/14/2021,04/14/2020,9441,4521,1155,442
03/14/2021,02/05/2021,15802,2171,218,32
03/14/2021,12/22/2020,20424,2828,226,36
03/14/2021,12/01/2020,20700,2601,191,36
03/14/2021,03/27/2020,7462,5373,1732,691
03/14/2021,12/08/2020,21948,2613,206,37
03/14/2021,07/03/2020,11715,807,86,11
03/14/2021,02/14/2021,6427,948,138,19
03/14/2021,04/04/2020,6280,4042,1414,594
03/14/2021,01/12/2020,2,0,0,0
03/14/2021,10/12/2020,15155,1108,100,18
03/14/2021,11/21/2020,14011,1401,120,14
03/14/2021,08/29/2020,8121,502,48,8
03/14/2021,01/31/2020,2,0,0,0
03/14/2021,06/02/2020,15709,1333,157,49
03/14/2021,01/05/2021,22805,3679,268,67
03/14/2021,10/26/2020,17783,1324,104,15
03/14/2021,02/22/2020,1,0,0,0
03/14/2021,03/04/2020,35,9,6,2
03/14/2021,05/25/2020,9367,1026,127,30
03/14/2021,02/11/2020,2,0,0,0
03/14/2021,01/15/2020,2,0,0,0
03/14/2021,10/14/2020,16702,1135,102,18
03/14/2021,09/16/2020,15601,980,94,8
03/14/2021,01/30/2020,1,0,0,0
03/14/2021,01/02/2021,13317,2482,197,33
03/14/2021,02/08/2021,17412,2310,208,28
03/14/2021,01/24/2021,8849,1528,166,23
03/14/2021,06/26/2020,18085,1224,118,27
03/14/2021,06/03/2020,15082,1293,196,62
03/14/2021,09/27/2020,6683,527,53,7
03/14/2021,03/05/2020,63,9,5,2
03/14/2021,08/21/2020,17481,1101,113,16
03/14/2021,09/02/2020,18517,1279,100,20
03/14/2021,06/25/2020,17523,1125,133,25
03/14/2021,03/09/2020,401,86,36,18
03/14/2021,08/14/2020,15929,1059,95,16
03/14/2021,03/10/2021,9759,742,49,1
03/14/2021,03/04/2021,12919,1323,103,3
03/14/2021,09/08/2020,19355,1225,108,20
03/14/2021,01/11/2021,23715,3380,275,48
03/14/2021,02/24/2021,14570,1582,163,20
03/14/2021,01/22/2021,18646,2648,262,47
03/14/2021,01/03/2021,10949,1977,190,33
03/14/2021,03/03/2020,14,4,1,0
03/14/2021,01/16/2021,12368,2078,208,37
03/14/2021,11/25/2020,19758,2256,162,28
03/14/2021,12/11/2020,19119,2405,202,39
03/14/2021,04/10/2020,7848,4709,1349,561
03/14/2021,07/23/2020,15704,1131,111,17
03/14/2021,09/18/2020,14628,882,91,14
03/14/2021,04/26/2020,4378,1209,328,120
03/14/2021,01/28/2021,18156,2497,224,49
03/14/2021,12/09/2020,19748,2469,207,41
03/14/2021,10/15/2020,17694,1200,123,21
03/14/2021,02/04/2021,16989,2457,257,43
03/14/2021,03/31/2020,7968,5701,1888,839
03/14/2021,02/14/2020,1,0,0,0
03/14/2021,07/05/2020,8191,569,66,6
03/14/2021,01/11/2020,2,1,0,0
03/14/2021,12/25/2020,3170,656,132,30
03/14/2021,01/17/2020,1,0,0,0
03/14/2021,08/08/2020,8370,559,70,11
03/14/2021,01/13/2020,4,0,0,0
03/14/2021,11/17/2020,22208,2026,163,27
03/14/2021,10/27/2020,17061,1218,84,14
03/14/2021,04/19/2020,6739,2613,567,201
03/14/2021,09/13/2020,7098,537,44,6
03/14/2021,01/09/2020,8,2,0,0
03/14/2021,03/18/2020,6324,3420,735,224
03/14/2021,05/06/2020,11679,2051,307,113
03/14/2021,01/22/2020,4,1,0,0
03/14/2021,05/08/2020,10327,1636,264,79
